FilePath,FolderTarget,SoVanBan,NamBanHanh,LoaiVanBan,DonViSoanThao,NguoiKy,NgayBanHanh,NgayHetHieuLuc,TrangThai,MucDoBaoMat,TrichYeu,VanBanThayThe,VanBanLienQuan,Tags
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/545.QĐ-HLB-Nội quy lao động Công ty Hạ Long.03.07.2024.doc,[00] Văn Bản Điều Hành Chung,545,2024,Quyết định,Văn bản điều hành chung (cấp Công ty),,2024-07-03,,Đang lưu hành,Nội bộ,545.QĐ-HLB-Nội quy lao động Công ty Hạ Long.03.07.2024,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/545.QĐ-HLB-Nội quy lao động Công ty Hạ Long.03.07.2024.pdf,[00] Văn Bản Điều Hành Chung,545,2024,Quyết định,Văn bản điều hành chung (cấp Công ty),,2024-07-03,,Đang lưu hành,Nội bộ,545.QĐ-HLB-Nội quy lao động Công ty Hạ Long.03.07.2024,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/578.2025.QĐ-BHL-Thành lập ban dự án đầu tư nâng công suất Nhà máy Bia Đông Mai.28.08.2025.docx,[00] Văn Bản Điều Hành Chung,578,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-08-28,,Đang lưu hành,Nội bộ,578.2025.QĐ-BHL-Thành lập ban dự án đầu tư nâng công suất Nhà máy Bia Đông Mai.28.08.2025,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/578.2025.QĐ-BHL-Thành lập ban dự án đầu tư nâng công suất Nhà máy Bia Đông Mai.28.08.2025.pdf,[00] Văn Bản Điều Hành Chung,578,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-08-28,,Đang lưu hành,Nội bộ,578.2025.QĐ-BHL-Thành lập ban dự án đầu tư nâng công suất Nhà máy Bia Đông Mai.28.08.2025,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/578.QĐ-ĐM-Quyết định Điều chỉnh định mức Malt cho năm 2022 và 2023.23.12.2024.pdf,[00] Văn Bản Điều Hành Chung,578,2024,Quyết định,Văn bản điều hành chung (cấp Công ty),,2024-12-23,,Đang lưu hành,Nội bộ,578.QĐ-ĐM-Quyết định Điều chỉnh định mức Malt cho năm 2022 và 2023.23.12.2024,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/579.2025.QĐ-HCNS-Quy định quản lý văn bản.29.08.2025.docx,[00] Văn Bản Điều Hành Chung,579,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-08-29,,Đang lưu hành,Nội bộ,Quy định quản lý văn bản,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/579.2025.QĐ-HCNS-Quy định quản lý văn bản.29.08.2025.pdf,[00] Văn Bản Điều Hành Chung,579,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-08-29,,Đang lưu hành,Nội bộ,Quy định quản lý văn bản,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/593.TB-HCNS-Thông báo điều chỉnh thời gian mặc đồng phục.10.09.2025.pdf,[00] Văn Bản Điều Hành Chung,593,2025,Thông báo,Văn bản điều hành chung (cấp Công ty),,2025-09-10,,Đang lưu hành,Nội bộ,Thông báo điều chỉnh thời gian mặc đồng phục,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/715.TB-HCNS-Nghỉ sớm trước 1h làm việc đối với CBNV làm ca hành chính.03.10.2025.pdf,[00] Văn Bản Điều Hành Chung,715,2025,Thông báo,Văn bản điều hành chung (cấp Công ty),,2025-10-03,,Đang lưu hành,Nội bộ,Nghỉ sớm trước 1h làm việc đối với CBNV làm ca hành chính,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/764.2025.QĐ-HCNS-Ban hành Ma trận phân quyền cấp Công ty-khối tài chính và Quản trị.30.10.2025.docx,[00] Văn Bản Điều Hành Chung,764,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-10-30,,Đang lưu hành,Nội bộ,Ban hành Ma trận phân quyền cấp Công ty-khối tài chính và Quản trị,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/764.2025.QĐ-HCNS-Ban hành Ma trận phân quyền cấp Công ty-khối tài chính và Quản trị.30.10.2025.pdf,[00] Văn Bản Điều Hành Chung,764,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-10-30,,Đang lưu hành,Nội bộ,Ban hành Ma trận phân quyền cấp Công ty-khối tài chính và Quản trị,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/764.2025.QĐ-HCNS-Ban hành Ma trận phân quyền cấp Công ty-khối tài chính và Quản trị.30.10.2025.xlsx,[00] Văn Bản Điều Hành Chung,764,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-10-30,,Đang lưu hành,Nội bộ,Ban hành Ma trận phân quyền cấp Công ty-khối tài chính và Quản trị,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/770.2025.QĐ-HCNS-Ban hành ma trận phân quyền cấp Công ty-khối Kinh doanh.03.11.2025.pdf,[00] Văn Bản Điều Hành Chung,770,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-11-03,,Đang lưu hành,Nội bộ,Ban hành ma trận phân quyền cấp Công ty-khối Kinh doanh,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/770.2025.QĐ-HCNS-Ban hành ma trận phân quyền cấp Công ty-khối Kinh doanh.03.11.2025.xlsx,[00] Văn Bản Điều Hành Chung,770,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-11-03,,Đang lưu hành,Nội bộ,Ban hành ma trận phân quyền cấp Công ty-khối Kinh doanh,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/771.2025.QĐ-HCNS-Ban hành ma trận phân quyền cấp Công ty-Khối vận hành và chuỗi cung ứng.03.11.2025.docx,[00] Văn Bản Điều Hành Chung,771,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-11-03,,Đang lưu hành,Nội bộ,Ban hành ma trận phân quyền cấp Công ty-Khối vận hành và chuỗi cung ứng,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/771.2025.QĐ-HCNS-Ban hành ma trận phân quyền cấp Công ty-Khối vận hành và chuỗi cung ứng.03.11.2025.pdf,[00] Văn Bản Điều Hành Chung,771,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-11-03,,Đang lưu hành,Nội bộ,Ban hành ma trận phân quyền cấp Công ty-Khối vận hành và chuỗi cung ứng,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/771.2025.QĐ-HCNS-Ban hành ma trận phân quyền cấp Công ty-Khối vận hành và chuỗi cung ứng.03.11.2025.xlsx,[00] Văn Bản Điều Hành Chung,771,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-11-03,,Đang lưu hành,Nội bộ,Ban hành ma trận phân quyền cấp Công ty-Khối vận hành và chuỗi cung ứng,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/779.QĐ-HCNS-Miễn nhiệm vị trí Trợ lý ban điều hành.07.11.2025.pdf,[00] Văn Bản Điều Hành Chung,779,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-11-07,,Đang lưu hành,Nội bộ,Miễn nhiệm vị trí Trợ lý ban điều hành,,,
"data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/787.QĐ-BHL-Quyết định Chính thức áp dụng các dịch vụ của nền tảng Microsof 365 đối với nghiệp vụ nội bộ của các khối , phòng , ban trong Công ty.18.10.2024.pdf",[00] Văn Bản Điều Hành Chung,787,2024,Quyết định,Văn bản điều hành chung (cấp Công ty),,2024-10-18,,Đang lưu hành,Nội bộ,"787.QĐ-BHL-Quyết định Chính thức áp dụng các dịch vụ của nền tảng Microsof 365 đối với nghiệp vụ nội bộ của các khối , phòng , ban trong Công ty.18.10.2024",,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/795.QĐ-HCNS-Định biên nhân sự năm 2026.20.11.2025.pdf,[00] Văn Bản Điều Hành Chung,795,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-11-20,,Đang lưu hành,Nội bộ,Định biên nhân sự năm 2026,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/795.QĐ-HCNS-Định biên nhân sự năm 2026.20.11.2025.xlsx,[00] Văn Bản Điều Hành Chung,795,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-11-20,,Đang lưu hành,Nội bộ,Định biên nhân sự năm 2026,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/818.QĐ-HCNS-Thành lập Ban dự án Nghiên cứu và xây dựng Nhà máy sản xuất bia mới-Công suất 300 triệu lít -năm.02.12.2025.pdf,[00] Văn Bản Điều Hành Chung,818,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-12-02,,Đang lưu hành,Nội bộ,Thành lập Ban dự án Nghiên cứu và xây dựng Nhà máy sản xuất bia mới-Công suất 300 triệu lít -năm,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/832.QĐ-BHL-Hệ thống định danh của Công ty. 09.12.2025.pdf,[00] Văn Bản Điều Hành Chung,832,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-12-09,,Đang lưu hành,Nội bộ,832.QĐ-BHL-Hệ thống định danh của Công ty. 09.12.2025,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/832.QĐ-BHL-Hệ thống định danh của Công ty. 09.12.2025.xlsx,[00] Văn Bản Điều Hành Chung,832,2025,Quyết định,Văn bản điều hành chung (cấp Công ty),,2025-12-09,,Đang lưu hành,Nội bộ,832.QĐ-BHL-Hệ thống định danh của Công ty. 09.12.2025,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/837.TB-HCNS-nghỉ Tết dương lịch Công ty Hạ Long 01-01-2026.12.12.2025.docx,[00] Văn Bản Điều Hành Chung,837,2026,Thông báo,Văn bản điều hành chung (cấp Công ty),,2026-01-01,,Đang lưu hành,Nội bộ,nghỉ Tết dương lịch Công ty Hạ Long,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/837.TB-HCNS-nghỉ Tết dương lịch Công ty Hạ Long 01-01-2026.12.12.2025.pdf,[00] Văn Bản Điều Hành Chung,837,2026,Thông báo,Văn bản điều hành chung (cấp Công ty),,2026-01-01,,Đang lưu hành,Nội bộ,nghỉ Tết dương lịch Công ty Hạ Long,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/846.QĐ-BHL-Thành lập ban bảo trì năng suất tổng thể (TPM).20.11.2024.pdf,[00] Văn Bản Điều Hành Chung,846,2024,Quyết định,Văn bản điều hành chung (cấp Công ty),,2024-11-20,,Đang lưu hành,Nội bộ,846.QĐ-BHL-Thành lập ban bảo trì năng suất tổng thể (TPM).20.11.2024,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/910. QĐ-HCNS-Quyết định thưởng nhân ngày Tết Dương lịch năm 2025  21-12-2024.pdf,[00] Văn Bản Điều Hành Chung,910,2024,Quyết định,Văn bản điều hành chung (cấp Công ty),,2024-12-21,,Đang lưu hành,Nội bộ,Quyết định thưởng nhân ngày Tết Dương lịch năm 2025,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/927.QĐ-HCNS-Quy chế trả lương Công ty Hạ Long.24.12.2024.docx,[00] Văn Bản Điều Hành Chung,927,2024,Quyết định,Văn bản điều hành chung (cấp Công ty),,2024-12-24,,Đang lưu hành,Nội bộ,Quy chế trả lương Công ty Hạ Long,,,
data/00. Văn bản Điều hành/[00] Văn Bản Điều Hành Chung/927.QĐ-HCNS-Quy chế trả lương Công ty Hạ Long.24.12.2024.pdf,[00] Văn Bản Điều Hành Chung,927,2024,Quyết định,Văn bản điều hành chung (cấp Công ty),,2024-12-24,,Đang lưu hành,Nội bộ,Quy chế trả lương Công ty Hạ Long,,,
data/00. Văn bản Điều hành/[02] Giám Đốc Kinh Doanh/1512.GUQ-HLB-Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị.15-12-2025.docx,[02] Giám Đốc Kinh Doanh,1512,2025,Giấy ủy quyền,Giám đốc Kinh Doanh,,2025-12-15,,Đang lưu hành,Nội bộ,1512.GUQ-HLB-Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị.15-12-2025,,,
data/00. Văn bản Điều hành/[02] Giám Đốc Kinh Doanh/1512.GUQ-HLB-Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị.15-12-2025.pdf,[02] Giám Đốc Kinh Doanh,1512,2025,Giấy ủy quyền,Giám đốc Kinh Doanh,,2025-12-15,,Đang lưu hành,Nội bộ,1512.GUQ-HLB-Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị.15-12-2025,,,
data/00. Văn bản Điều hành/[02] Giám Đốc Kinh Doanh/27.QĐ-HCNS-Quy định về chức năng nhiệm vụ của Giám Đốc Kinh Doanh.02-01-2024.docx,[02] Giám Đốc Kinh Doanh,27,2024,Quyết định,Giám đốc Kinh Doanh,,2024-01-02,,Đang lưu hành,Nội bộ,Quy định về chức năng nhiệm vụ của Giám Đốc Kinh Doanh,,,
data/00. Văn bản Điều hành/[02] Giám Đốc Kinh Doanh/27.QĐ-HCNS-Quy định về chức năng nhiệm vụ của Giám Đốc Kinh Doanh.02-01-2024.pdf,[02] Giám Đốc Kinh Doanh,27,2024,Quyết định,Giám đốc Kinh Doanh,,2024-01-02,,Đang lưu hành,Nội bộ,Quy định về chức năng nhiệm vụ của Giám Đốc Kinh Doanh,,,
data/00. Văn bản Điều hành/[02] Giám Đốc Kinh Doanh/27.QĐ-HCNS-Quy định về chức năng nhiệm vụ của Giám Đốc Kinh Doanh.02-01-20241.docx,[02] Giám Đốc Kinh Doanh,27,2024,Quyết định,Giám đốc Kinh Doanh,,2024-01-02,,Đang lưu hành,Nội bộ,Quy định về chức năng nhiệm vụ của Giám Đốc Kinh Doanh,,,
data/00. Văn bản Điều hành/[02] Giám Đốc Kinh Doanh/770.2025.QĐ-HCNS-ma trận phân quyền cấp Công ty-khối Kinh doanh.03-11-2025.docx,[02] Giám Đốc Kinh Doanh,770,2025,Quyết định,Giám đốc Kinh Doanh,,2025-11-03,,Đang lưu hành,Nội bộ,ma trận phân quyền cấp Công ty-khối Kinh doanh,,,
data/00. Văn bản Điều hành/[02] Giám Đốc Kinh Doanh/770.2025.QĐ-HCNS-ma trận phân quyền cấp Công ty-khối Kinh doanh.03-11-2025.pdf,[02] Giám Đốc Kinh Doanh,770,2025,Quyết định,Giám đốc Kinh Doanh,,2025-11-03,,Đang lưu hành,Nội bộ,ma trận phân quyền cấp Công ty-khối Kinh doanh,,,
data/00. Văn bản Điều hành/[02] Giám Đốc Kinh Doanh/770.2025.QĐ-HCNS-ma trận phân quyền cấp Công ty-khối Kinh doanh.03-11-2025.xlsx,[02] Giám Đốc Kinh Doanh,770,2025,Quyết định,Giám đốc Kinh Doanh,,2025-11-03,,Đang lưu hành,Nội bộ,ma trận phân quyền cấp Công ty-khối Kinh doanh,,,
data/00. Văn bản Điều hành/[03] Giám Đốc Tài Chính và Quản trị/439.QĐ-HCNS-Quy định về chức năng nhiệm vụ của Giám đốc Tài chính và Quản trị.22-7-2025.docx,[03] Giám Đốc Tài Chính và Quản trị,439,2025,Quyết định,Giám đốc Tài chính và Quản trị,,2025-07-22,,Đang lưu hành,Nội bộ,Quy định về chức năng nhiệm vụ của Giám đốc Tài chính và Quản trị,,,
data/00. Văn bản Điều hành/[03] Giám Đốc Tài Chính và Quản trị/439.QĐ-HCNS-Quy định về chức năng nhiệm vụ của Giám đốc Tài chính và Quản trị.22-7-2025.pdf,[03] Giám Đốc Tài Chính và Quản trị,439,2025,Quyết định,Giám đốc Tài chính và Quản trị,,2025-07-22,,Đang lưu hành,Nội bộ,Quy định về chức năng nhiệm vụ của Giám đốc Tài chính và Quản trị,,,
"data/00. Văn bản Điều hành/[03] Giám Đốc Tài Chính và Quản trị/452.QĐ-HLB-Quyết định Miễn nhiệm chức danh Giám đốc tài chính ,Giám đốc vận hành .25-7-2025.pdf",[03] Giám Đốc Tài Chính và Quản trị,452,2025,Quyết định,Giám đốc Tài chính và Quản trị,,2025-07-25,,Đang lưu hành,Nội bộ,"452.QĐ-HLB-Quyết định Miễn nhiệm chức danh Giám đốc tài chính ,Giám đốc vận hành .25-7-2025",,,
data/00. Văn bản Điều hành/[03] Giám Đốc Tài Chính và Quản trị/453.QĐ-HLB-Quyết định Bổ nhiệm Giám đốc Tài chính và Quản trị.25-7-2025.pdf,[03] Giám Đốc Tài Chính và Quản trị,453,2025,Quyết định,Giám đốc Tài chính và Quản trị,,2025-07-25,,Đang lưu hành,Nội bộ,453.QĐ-HLB-Quyết định Bổ nhiệm Giám đốc Tài chính và Quản trị.25-7-2025,,,
data/00. Văn bản Điều hành/[03] Giám Đốc Tài Chính và Quản trị/764.QĐ-HCNS-Ban hành Ma trận phân quyền cấp Công ty khối tài chính và Quản trị.30-10-2025.docx,[03] Giám Đốc Tài Chính và Quản trị,764,2025,Quyết định,Giám đốc Tài chính và Quản trị,,2025-10-30,,Đang lưu hành,Nội bộ,Ban hành Ma trận phân quyền cấp Công ty khối tài chính và Quản trị,,,
data/00. Văn bản Điều hành/[03] Giám Đốc Tài Chính và Quản trị/764.QĐ-HCNS-Ban hành Ma trận phân quyền cấp Công ty khối tài chính và Quản trị.30-10-2025.pdf,[03] Giám Đốc Tài Chính và Quản trị,764,2025,Quyết định,Giám đốc Tài chính và Quản trị,,2025-10-30,,Đang lưu hành,Nội bộ,Ban hành Ma trận phân quyền cấp Công ty khối tài chính và Quản trị,,,
data/00. Văn bản Điều hành/[03] Giám Đốc Tài Chính và Quản trị/764.QĐ-HCNS-Ban hành Ma trận phân quyền cấp Công ty khối tài chính và Quản trị.30-10-2025.xlsx,[03] Giám Đốc Tài Chính và Quản trị,764,2025,Quyết định,Giám đốc Tài chính và Quản trị,,2025-10-30,,Đang lưu hành,Nội bộ,Ban hành Ma trận phân quyền cấp Công ty khối tài chính và Quản trị,,,
data/00. Văn bản Điều hành/[04] Giám Đốc Vận Hành và Chuỗi cung ứng/248.QĐ-HCNS-Ban hành danh mục KPIs Khối vận hành và Chuỗi cung ứng Khối tài chính và Quản trị.13-03-2026.pdf,[04] Giám Đốc Vận Hành và Chuỗi cung ứng,248,2026,Quyết định,Giám đốc Vận hành và Chuỗi Cung ứng,,2026-03-13,,Đang lưu hành,Nội bộ,Ban hành danh mục KPIs Khối vận hành và Chuỗi cung ứng Khối tài chính và Quản trị,,,
data/00. Văn bản Điều hành/[04] Giám Đốc Vận Hành và Chuỗi cung ứng/438.2025.QĐ-HCNS-Ban hành chức năng nhiệm vụ của Giám đốc Vận hành và Chuỗi cung ứng ban hành.22-7-2025.docx,[04] Giám Đốc Vận Hành và Chuỗi cung ứng,438,2025,Quyết định,Giám đốc Vận hành và Chuỗi Cung ứng,,2025-07-22,,Đang lưu hành,Nội bộ,Ban hành chức năng nhiệm vụ của Giám đốc Vận hành và Chuỗi cung ứng ban hành,,,
data/00. Văn bản Điều hành/[04] Giám Đốc Vận Hành và Chuỗi cung ứng/438.2025.QĐ-HCNS-Ban hành chức năng nhiệm vụ của Giám đốc Vận hành và Chuỗi cung ứng ban hành.22-7-2025.pdf,[04] Giám Đốc Vận Hành và Chuỗi cung ứng,438,2025,Quyết định,Giám đốc Vận hành và Chuỗi Cung ứng,,2025-07-22,,Đang lưu hành,Nội bộ,Ban hành chức năng nhiệm vụ của Giám đốc Vận hành và Chuỗi cung ứng ban hành,,,
