FilePath,FolderTarget,OriginalFileName,UploadFileName,SoVanBan,NamBanHanh,NgayBanHanh,NgayHetHieuLuc,NguoiKy,TrangThai,MucDoBaoMat,TrichYeu,VanBanThayThe,VanBanLienQuan,Tags,NhomTaiLieu,LoaiVanBanPhapLy,LoaiTaiLieu,ChuDeNghiepVu,DonViPhatHanh,DonViSoHuu,NguonMetadata,MetadataConfidence,HasEditableSource,EditableSourceUrl,PrimaryPdfUrl,NeedReview,DuplicateRole,ResolveNote
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/01.2025.QC-HĐQT-Quy chế hoạt động của HĐQT.25-04-2025.pdf,[00] Văn Bản Điều Hành Chung,01.2025.QC-HĐQT-Quy chế hoạt động của HĐQT.25-04-2025.pdf,01.2025.QC-HĐQT-Quy chế hoạt động của HĐQT.25-04-2025.pdf,01,2025,2025-04-25,,,Hiệu lực,,Quy chế hoạt động của HĐQT,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy chế,hoạt động của HĐQT,HĐQT,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/01.2025.QC-KHVT-Quy chế mua sắm.25-07-2025.docx,[00] Văn Bản Điều Hành Chung,01.2025.QC-KHVT-Quy chế mua sắm.25-07-2025.docx,01.2025.QC-KHVT-Quy chế mua sắm.25-07-2025.docx,01,2025,2025-07-25,,,Hiệu lực,,Quy chế mua sắm,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy chế,mua sắm,KHVT,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/01.2025.QC-KHVT-Quy chế mua sắm.25-07-2025.pdf,[00] Văn Bản Điều Hành Chung,01.2025.QC-KHVT-Quy chế mua sắm.25-07-2025.pdf,01.2025.QC-KHVT-Quy chế mua sắm.25-07-2025.pdf,01,2025,2025-07-25,,,Hiệu lực,,Quy chế mua sắm,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy chế,mua sắm,KHVT,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
"data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/01.2025.QT-HCNS-Quy trình xử lý khiếu nại , giải đáp thắc mắc của người lao động.14-05-2025.pdf",[00] Văn Bản Điều Hành Chung,"01.2025.QT-HCNS-Quy trình xử lý khiếu nại , giải đáp thắc mắc của người lao động.14-05-2025.pdf","01.2025.QT-HCNS-Quy trình xử lý khiếu nại , giải đáp thắc mắc của người lao động.14-05-2025.pdf",01,2025,2025-05-14,,,Hiệu lực,,"Quy trình xử lý khiếu nại , giải đáp thắc mắc của người lao động",,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy trình,"xử lý khiếu nại , giải đáp thắc mắc của người lao động",HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/01.2025.QT-HCNS-Quy tắc ứng xử ban hành.19-03-2025.docx,[00] Văn Bản Điều Hành Chung,01.2025.QT-HCNS-Quy tắc ứng xử ban hành.19-03-2025.docx,01.2025.QT-HCNS-Quy tắc ứng xử ban hành.19-03-2025.docx,01,2025,2025-03-19,,,Hiệu lực,,Quy tắc ứng xử ban hành,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,,Quy tắc ứng xử ban hành,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/02.2025.QC-HĐQT-Quy chế nội bộ về quản trị Công ty.25-04-2025.docx,[00] Văn Bản Điều Hành Chung,02.2025.QC-HĐQT-Quy chế nội bộ về quản trị Công ty.25-04-2025.docx,02.2025.QC-HĐQT-Quy chế nội bộ về quản trị Công ty.25-04-2025.docx,02,2025,2025-04-25,,,Hiệu lực,,Quy chế nội bộ về quản trị Công ty,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy chế,nội bộ về quản trị Công ty,HĐQT,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/02.2025.QC-HĐQT-Quy chế nội bộ về quản trị Công ty.25-04-2025.pdf,[00] Văn Bản Điều Hành Chung,02.2025.QC-HĐQT-Quy chế nội bộ về quản trị Công ty.25-04-2025.pdf,02.2025.QC-HĐQT-Quy chế nội bộ về quản trị Công ty.25-04-2025.pdf,02,2025,2025-04-25,,,Hiệu lực,,Quy chế nội bộ về quản trị Công ty,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy chế,nội bộ về quản trị Công ty,HĐQT,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/02.2025.QT-HCNS-Quy trình công tác-v2.25-03-2025.pdf,[00] Văn Bản Điều Hành Chung,02.2025.QT-HCNS-Quy trình công tác-v2.25-03-2025.pdf,02.2025.QT-HCNS-Quy trình công tác-v2.25-03-2025.pdf,02,2025,2025-03-25,,,Hiệu lực,,Quy trình công tác-v2,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy trình,công tác-v2,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/02.2025.QT-HCNS-Quy trình đi công tác.25-03-2025.docx,[00] Văn Bản Điều Hành Chung,02.2025.QT-HCNS-Quy trình đi công tác.25-03-2025.docx,02.2025.QT-HCNS-Quy trình đi công tác.25-03-2025.docx,02,2025,2025-03-25,,,Hiệu lực,,Quy trình đi công tác,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy trình,đi công tác,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/02.2025.QT-HCNS-Quy trình đi công tác.25-03-2025.pdf,[00] Văn Bản Điều Hành Chung,02.2025.QT-HCNS-Quy trình đi công tác.25-03-2025.pdf,02.2025.QT-HCNS-Quy trình đi công tác.25-03-2025.pdf,02,2025,2025-03-25,,,Hiệu lực,,Quy trình đi công tác,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy trình,đi công tác,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/02.2025.QyĐ-HCNS-Quy định công tác phí.24-01-2025.docx,[00] Văn Bản Điều Hành Chung,02.2025.QyĐ-HCNS-Quy định công tác phí.24-01-2025.docx,02.2025.QyĐ-HCNS-Quy định công tác phí.24-01-2025.docx,02,2025,2025-01-24,,,Hiệu lực,,Quy định công tác phí,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy định,công tác phí,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/02.2025.QyĐ-HCNS-Quy định công tác phí.24-01-2025.pdf,[00] Văn Bản Điều Hành Chung,02.2025.QyĐ-HCNS-Quy định công tác phí.24-01-2025.pdf,02.2025.QyĐ-HCNS-Quy định công tác phí.24-01-2025.pdf,02,2025,2025-01-24,,,Hiệu lực,,Quy định công tác phí,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy định,công tác phí,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/02.2026.HD-B5S-Hướng dẫn thực hành GEMBA WALK-v2.25-04-2026.pdf,[00] Văn Bản Điều Hành Chung,02.2026.HD-B5S-Hướng dẫn thực hành GEMBA WALK-v2.25-04-2026.pdf,02.2026.HD-B5S-Hướng dẫn thực hành GEMBA WALK-v2.25-04-2026.pdf,02,2026,2026-04-25,,,Hiệu lực,,Hướng dẫn thực hành GEMBA WALK-v2,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Hướng dẫn,thực hành GEMBA WALK-v2,B5S,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/02.2026.HD-B5S-Hướng dẫn thực hành GEMBA WALK.25-04-2026.docx,[00] Văn Bản Điều Hành Chung,02.2026.HD-B5S-Hướng dẫn thực hành GEMBA WALK.25-04-2026.docx,02.2026.HD-B5S-Hướng dẫn thực hành GEMBA WALK.25-04-2026.docx,02,2026,2026-04-25,,,Hiệu lực,,Hướng dẫn thực hành GEMBA WALK,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Hướng dẫn,thực hành GEMBA WALK,B5S,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/03.2025.HD-KT-Hướng dẫn thanh toán công tác phí.26-03-2026.docx,[00] Văn Bản Điều Hành Chung,03.2025.HD-KT-Hướng dẫn thanh toán công tác phí.26-03-2026.docx,03.2025.HD-KT-Hướng dẫn thanh toán công tác phí.26-03-2026.docx,03,2025,2026-03-26,,,Hiệu lực,,Hướng dẫn thanh toán công tác phí,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Hướng dẫn,thanh toán công tác phí,KT,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/03.2025.HD-KT-Hướng dẫn thanh toán công tác phí.26-03-2026.pdf,[00] Văn Bản Điều Hành Chung,03.2025.HD-KT-Hướng dẫn thanh toán công tác phí.26-03-2026.pdf,03.2025.HD-KT-Hướng dẫn thanh toán công tác phí.26-03-2026.pdf,03,2025,2026-03-26,,,Hiệu lực,,Hướng dẫn thanh toán công tác phí,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Hướng dẫn,thanh toán công tác phí,KT,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/04.2025.QĐ-HCNS-Quy định đánh giá mức độ hoàn thành công việc (pms).06-04-2026.docx,[00] Văn Bản Điều Hành Chung,04.2025.QĐ-HCNS-Quy định đánh giá mức độ hoàn thành công việc (pms).06-04-2026.docx,04.2025.QĐ-HCNS-Quy định đánh giá mức độ hoàn thành công việc (pms).06-04-2026.docx,04,2025,2026-04-06,,,Hiệu lực,,Quy định đánh giá mức độ hoàn thành công việc (pms),,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Quyết định,Quy định,đánh giá mức độ hoàn thành công việc (pms),HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/04.2025.QĐ-HCNS-Quy định đánh giá mức độ hoàn thành công việc (pms).06-04-2026.pdf,[00] Văn Bản Điều Hành Chung,04.2025.QĐ-HCNS-Quy định đánh giá mức độ hoàn thành công việc (pms).06-04-2026.pdf,04.2025.QĐ-HCNS-Quy định đánh giá mức độ hoàn thành công việc (pms).06-04-2026.pdf,04,2025,2026-04-06,,,Hiệu lực,,Quy định đánh giá mức độ hoàn thành công việc (pms),,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Quyết định,Quy định,đánh giá mức độ hoàn thành công việc (pms),HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/10.2026.QT-HCNS-Quy trình tính lương.15-05-2026.pdf,[00] Văn Bản Điều Hành Chung,10.2026.QT-HCNS-Quy trình tính lương.15-05-2026.pdf,10.2026.QT-HCNS-Quy trình tính lương.15-05-2026.pdf,10,2026,2026-05-15,,,Hiệu lực,,Quy trình tính lương,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy trình,tính lương,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/11.2025.QT-HCNS-Quy trình quản lý hợp đồng.13-12-2025.pdf,[00] Văn Bản Điều Hành Chung,11.2025.QT-HCNS-Quy trình quản lý hợp đồng.13-12-2025.pdf,11.2025.QT-HCNS-Quy trình quản lý hợp đồng.13-12-2025.pdf,11,2025,2025-12-13,,,Hiệu lực,,Quy trình quản lý hợp đồng,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy trình,quản lý hợp đồng,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/12.QT-HCNS-Quy trình chấm dứt hợp đồng lao động.10-09-2022.docx,[00] Văn Bản Điều Hành Chung,12.QT-HCNS-Quy trình chấm dứt hợp đồng lao động.10-09-2022.docx,12.QT-HCNS-Quy trình chấm dứt hợp đồng lao động.10-09-2022.docx,,,2022-09-10,,,Hiệu lực,,Quy trình chấm dứt hợp đồng lao động,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy trình,chấm dứt hợp đồng lao động,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/12.QT-HCNS-Quy trình chấm dứt hợp đồng lao động.10-09-2022.pdf,[00] Văn Bản Điều Hành Chung,12.QT-HCNS-Quy trình chấm dứt hợp đồng lao động.10-09-2022.pdf,12.QT-HCNS-Quy trình chấm dứt hợp đồng lao động.10-09-2022.pdf,,,2022-09-10,,,Hiệu lực,,Quy trình chấm dứt hợp đồng lao động,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy trình,chấm dứt hợp đồng lao động,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
"data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/13.2025.QT-HCNS-Quy trình xây dựng, điều chỉnh định biên Nhân sự.15-04-2025.docx",[00] Văn Bản Điều Hành Chung,"13.2025.QT-HCNS-Quy trình xây dựng, điều chỉnh định biên Nhân sự.15-04-2025.docx","13.2025.QT-HCNS-Quy trình xây dựng, điều chỉnh định biên Nhân sự.15-04-2025.docx",13,2025,2025-04-15,,,Hiệu lực,,"Quy trình xây dựng, điều chỉnh định biên Nhân sự",,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy trình,"xây dựng, điều chỉnh định biên Nhân sự",HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
"data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/13.2025.QT-HCNS-Quy trình xây dựng, điều chỉnh định biên Nhân sự.15-04-2025.pdf",[00] Văn Bản Điều Hành Chung,"13.2025.QT-HCNS-Quy trình xây dựng, điều chỉnh định biên Nhân sự.15-04-2025.pdf","13.2025.QT-HCNS-Quy trình xây dựng, điều chỉnh định biên Nhân sự.15-04-2025.pdf",13,2025,2025-04-15,,,Hiệu lực,,"Quy trình xây dựng, điều chỉnh định biên Nhân sự",,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy trình,"xây dựng, điều chỉnh định biên Nhân sự",HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/14.2025.QT-HCNS-Quy trình quản lý văn bản đến văn bản đi.25-03-2025.docx,[00] Văn Bản Điều Hành Chung,14.2025.QT-HCNS-Quy trình quản lý văn bản đến văn bản đi.25-03-2025.docx,14.2025.QT-HCNS-Quy trình quản lý văn bản đến văn bản đi.25-03-2025.docx,14,2025,2025-03-25,,,Hiệu lực,,Quy trình quản lý văn bản đến văn bản đi,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy trình,quản lý văn bản đến văn bản đi,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/14.2025.QT-HCNS-Quy trình quản lý văn bản đến văn bản đi.25-03-2025.pdf,[00] Văn Bản Điều Hành Chung,14.2025.QT-HCNS-Quy trình quản lý văn bản đến văn bản đi.25-03-2025.pdf,14.2025.QT-HCNS-Quy trình quản lý văn bản đến văn bản đi.25-03-2025.pdf,14,2025,2025-03-25,,,Hiệu lực,,Quy trình quản lý văn bản đến văn bản đi,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy trình,quản lý văn bản đến văn bản đi,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/15.2025.QC-BCHCĐ-Quy chế phối hợp hoạt động giữa BCHCĐ cơ sở và Ban Giám đốc Công ty.07-01-2025.pdf,[00] Văn Bản Điều Hành Chung,15.2025.QC-BCHCĐ-Quy chế phối hợp hoạt động giữa BCHCĐ cơ sở và Ban Giám đốc Công ty.07-01-2025.pdf,15.2025.QC-BCHCĐ-Quy chế phối hợp hoạt động giữa BCHCĐ cơ sở và Ban Giám đốc Công ty.07-01-2025.pdf,15,2025,2025-01-07,,,Hiệu lực,,Quy chế phối hợp hoạt động giữa BCHCĐ cơ sở và Ban Giám đốc Công ty,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy chế,phối hợp hoạt động giữa BCHCĐ cơ sở và Ban Giám đốc Công ty,BCHCĐ,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/15.2025.QT-HCNS-Quy trình cấp phát đồng phục.06-04-2026.pdf,[00] Văn Bản Điều Hành Chung,15.2025.QT-HCNS-Quy trình cấp phát đồng phục.06-04-2026.pdf,15.2025.QT-HCNS-Quy trình cấp phát đồng phục.06-04-2026.pdf,15,2025,2026-04-06,,,Hiệu lực,,Quy trình cấp phát đồng phục,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy trình,cấp phát đồng phục,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/2025.HLB.DOA Bia Hạ Long.28-07-2025.xlsx,[00] Văn Bản Điều Hành Chung,2025.HLB.DOA Bia Hạ Long.28-07-2025.xlsx,2025.HLB.DOA Bia Hạ Long.28-07-2025.xlsx,,2025,2025-07-28,,,Hiệu lực,,HLB.DOA Bia Hạ Long,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,,HLB.DOA Bia Hạ Long,,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/2025.HLB.DOA Matrix Bia Hạ Long Draft.13-10-2025.xlsx,[00] Văn Bản Điều Hành Chung,2025.HLB.DOA Matrix Bia Hạ Long Draft.13-10-2025.xlsx,2025.HLB.DOA Matrix Bia Hạ Long Draft.13-10-2025.xlsx,,2025,2025-10-13,,,Hiệu lực,,HLB.DOA Matrix Bia Hạ Long Draft,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,,HLB.DOA Matrix Bia Hạ Long Draft,,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/2025.HLB.DOA Matrix Bia Hạ Long.28-07-2025.xlsx,[00] Văn Bản Điều Hành Chung,2025.HLB.DOA Matrix Bia Hạ Long.28-07-2025.xlsx,2025.HLB.DOA Matrix Bia Hạ Long.28-07-2025.xlsx,,2025,2025-07-28,,,Hiệu lực,,HLB.DOA Matrix Bia Hạ Long,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,,HLB.DOA Matrix Bia Hạ Long,,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/02. Quy chế – Quy định – Quy trình – Hướng dẫn/2025.QyĐ-HLB-Quy định hệ thống định danh của Công ty.09-12-2025.pdf,[00] Văn Bản Điều Hành Chung,2025.QyĐ-HLB-Quy định hệ thống định danh của Công ty.09-12-2025.pdf,2025.QyĐ-HLB-Quy định hệ thống định danh của Công ty.09-12-2025.pdf,,2025,2025-12-09,,,Hiệu lực,,Quy định hệ thống định danh của Công ty,,,,Quy chế – Quy định – Quy trình – Hướng dẫn,Khác,Quy định,hệ thống định danh của Công ty,HLB,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,Bản chuẩn,
